seed=1725278593
seed2=99
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
            721           -0.8              0        -15.229
            722           -0.8              0        -15.229
            723           -0.8              0        -15.229
            724           -0.8              0        -15.229
            725           -0.8              0        -15.229
            726           -0.8              0        -15.229
            727           -0.8              0        -15.229
            728           -0.8              0        -15.229
            729           -0.8              0        -15.229
            730           -0.8              0        -15.229
            731           -0.8              0        -15.229
            732           -0.8              0        -15.229
            733           -0.8              0        -15.229
            734           -0.8              0        -15.229
            735           -0.8              0        -15.229
            736           -0.8              0        -15.229
            737           -0.8              0        -15.229
            738           -0.8              0        -15.229
